"report_id","doc_kind","period","period_type","published_at","title","category","url","filename","sha256","bytes","local_path"
"ndr_2017Q1_89","ndr","2017Q1","quarter","2017-05-10","2017년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1494585198060.pdf","kthp1494585198060.pdf","7d596f979ba3ee34a0edbee93f1630c3b5a2ec8fd6b5eb7a4c0617222528585c","895114","raw/2017Q1/kthp1494585198060.pdf"
"dart_2017_11012_CFS","dart_financial","2017Q2","quarter","","2017 반기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2017_11012_OFS","dart_financial","2017Q2","quarter","","2017 반기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2017Q2_238","financial_indicator","2017Q2","quarter","2017-07-28","2017 2Q Financial Indicator","재무 데이터","https://corp.kt.com/data/attach/document/kthp1501201276048.xlsx","kthp1501201276048.xlsx","ab5098ebd9e8be464bac08ed043e5c818e7441d74a87ff527d09d235ea170429","20531","raw/2017Q2/kthp1501201276048.xlsx"
"ndr_2017Q2_90","ndr","2017Q2","quarter","2017-07-28","2017년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/data/attach/144/kthp1501207425513.pdf","kthp1501207425513.pdf","cb32620cb2239e13c0d97ae6e6fb6ae8c03c0546d36650451b194ad2afebc7a1","1057661","raw/2017Q2/kthp1501207425513.pdf"
"dart_2017_11014_CFS","dart_financial","2017Q3","quarter","","2017 3분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2017_11014_OFS","dart_financial","2017Q3","quarter","","2017 3분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2017Q3_10029","financial_indicator","2017Q3","quarter","2017-11-01","2017 3Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10029/150949712051600001.xlsx","150949712051600001.xlsx","236bed6ad59b5b530196175e873ebc441ee89203087b6345181226b1c7935254","21326","raw/2017Q3/150949712051600001.xlsx"
"ndr_2017Q3_10032","ndr","2017Q3","quarter","2017-11-06","2017년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10032/150994560823600009.pdf","150994560823600009.pdf","4669e70ba03c8be7f55a51ed9b7303fef779dc7ff4264d13d481921d9d2a6bf2","984504","raw/2017Q3/150994560823600009.pdf"
"financial_indicator_2017Q4_10064","financial_indicator","2017Q4","quarter","2018-02-06","2017 4Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10064/KT_174Q_Financial%20Indicator_FIN.xlsx","KT_174Q_Financial Indicator_FIN.xlsx","360c6223d920d3dcfa876047adfaf519f6c7a16a2b46fbbe064f6c8cb1812fd2","21900","raw/2017Q4/KT_174Q_Financial Indicator_FIN.xlsx"
"ndr_2017Q4_10073","ndr","2017Q4","quarter","2018-02-12","2017년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10073/4Q17_KT_NDR_PT_KOR%20F.pdf","4Q17_KT_NDR_PT_KOR F.pdf","dabc74e93d49a2a17256c5beaf057777b610f24532812ebc9d55587f34fd7fdd","1187376","raw/2017Q4/4Q17_KT_NDR_PT_KOR F.pdf"
"dart_2018_11011_CFS","dart_financial","2018","year","","2018 사업보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2018_11011_OFS","dart_financial","2018","year","","2018 사업보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2018_emp","dart_employees","2018","year","","2018 직원 현황","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"factsheet_2018-01_10074","factsheet","2018-01","month","2018-02-19","IR Factsheet 2018, 1월호","가입자 현황","https://corp.kt.com/attach/irdata/10074/KT%20IR%20Factsheet_January%202018.xlsx","KT IR Factsheet_January 2018.xlsx","92464bae186073a2b7851e9639143ba342fe26f89a4468a3f2628575816146e9","193360","raw/2018-01/KT IR Factsheet_January 2018.xlsx"
"factsheet_2018-02_10087","factsheet","2018-02","month","2018-03-16","IR Factsheet 2018, 2월호","가입자 현황","https://corp.kt.com/attach/irdata/10087/KT%20IR%20Factsheet_February%202018.xlsx","KT IR Factsheet_February 2018.xlsx","85f4fc8afd29db23c7c21cd4eb026d31d943804ae5814578401c3ed7b5c61b3f","193583","raw/2018-02/KT IR Factsheet_February 2018.xlsx"
"factsheet_2018-03_10091","factsheet","2018-03","month","2018-04-19","IR Factsheet 2018, 3월호","가입자 현황","https://corp.kt.com/attach/irdata/10091/KT%20IR%20Factsheet_March%202018.xlsx","KT IR Factsheet_March 2018.xlsx","488b4f86b5b0aa4898f289f42ab54fda5ebf13d066ee3c8c5e5e990b6bf2fb8a","193849","raw/2018-03/KT IR Factsheet_March 2018.xlsx"
"factsheet_2018-04_10110","factsheet","2018-04","month","2018-05-30","IR Factsheet 2018, 4월호","가입자 현황","https://corp.kt.com/attach/irdata/10110/KT%20IR%20Factsheet_April%202018.xlsx","KT IR Factsheet_April 2018.xlsx","07b5adf1cfa7f5f3499c0e027103a9bbac1897b3097227714e43da39b747afe0","194360","raw/2018-04/KT IR Factsheet_April 2018.xlsx"
"factsheet_2018-05_10112","factsheet","2018-05","month","2018-06-20","IR Factsheet 2018, 5월호","가입자 현황","https://corp.kt.com/attach/irdata/10112/KT%20IR%20Factsheet_May%202018.xlsx","KT IR Factsheet_May 2018.xlsx","e7f7d5ed498b2ac2c582d7226029e9b01890633456b4a595d17c040f19271959","194387","raw/2018-05/KT IR Factsheet_May 2018.xlsx"
"factsheet_2018-06_10114","factsheet","2018-06","month","2018-07-17","IR Factsheet 2018, 6월호","가입자 현황","https://corp.kt.com/attach/irdata/10114/KT%20IR%20Factsheet_June%202018.xlsx","KT IR Factsheet_June 2018.xlsx","520c8afc3c2be0801a3bc3e1439d519f5f65528802172946ba688d95458cddbc","193258","raw/2018-06/KT IR Factsheet_June 2018.xlsx"
"factsheet_2018-07_10123","factsheet","2018-07","month","2018-08-22","IR Factsheet 2018, 7월호","가입자 현황","https://corp.kt.com/attach/irdata/10123/KT%20IR%20Factsheet_July%202018.xlsx","KT IR Factsheet_July 2018.xlsx","d26fb7959bb5dca743982aeb86144738847054c91efe8598db23252e49310a72","193767","raw/2018-07/KT IR Factsheet_July 2018.xlsx"
"factsheet_2018-08_10128","factsheet","2018-08","month","2018-09-17","IR Factsheet 2018, 8월호","가입자 현황","https://corp.kt.com/attach/irdata/10128/KT%20IR%20Factsheet_August%202018.xlsx","KT IR Factsheet_August 2018.xlsx","0839167f35f63c2d70020efeee01ef8916f2e25ded58cdac572fc84823117c9f","194042","raw/2018-08/KT IR Factsheet_August 2018.xlsx"
"factsheet_2018-09_10158","factsheet","2018-09","month","2018-10-16","IR Factsheet 2018, 9월호","가입자 현황","https://corp.kt.com/attach/irdata/10158/KT%20IR%20Factsheet_September_2018.xlsx","KT IR Factsheet_September_2018.xlsx","e4a1c09ab22a05e17e2034c621322e942274f62c0b1d52d39aa3632e35bbeccf","194342","raw/2018-09/KT IR Factsheet_September_2018.xlsx"
"factsheet_2018-10_10173","factsheet","2018-10","month","2018-11-20","IR Factsheet 2018, 10월호","가입자 현황","https://corp.kt.com/attach/irdata/10173/KT%20IR%20Factsheet_October_2018.xlsx","KT IR Factsheet_October_2018.xlsx","c1452d90e0ce7647b8c81b6508f27d56699e1df7ee4d775109a488fbff27c64c","194849","raw/2018-10/KT IR Factsheet_October_2018.xlsx"
"factsheet_2018-11_10175","factsheet","2018-11","month","2018-12-21","IR Factsheet 2018, 11월호","가입자 현황","https://corp.kt.com/attach/irdata/10175/KT%20IR%20Factsheet_November_2018.xlsx","KT IR Factsheet_November_2018.xlsx","cde5d06182b8818a411f4fa863d9cca6860dbc1055c703c1935376cbc0d770fc","195235","raw/2018-11/KT IR Factsheet_November_2018.xlsx"
"factsheet_2018-12_10177","factsheet","2018-12","month","2019-01-22","IR Factsheet 2018, 12월호","가입자 현황","https://corp.kt.com/attach/irdata/10177/KT%20IR%20Factsheet_December_2018.xlsx","KT IR Factsheet_December_2018.xlsx","6334cca9064441c613976712637d29e7fcdc2491b5e25defe8a924dce5d7e700","195675","raw/2018-12/KT IR Factsheet_December_2018.xlsx"
"dart_2018_11013_CFS","dart_financial","2018Q1","quarter","","2018 1분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2018_11013_OFS","dart_financial","2018Q1","quarter","","2018 1분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2018Q1_10101","financial_indicator","2018Q1","quarter","2018-05-03","2018 1Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10101/KT_181Q_Financial%20Indicator_FIN.xlsx","KT_181Q_Financial Indicator_FIN.xlsx","5cda06d2008a208d7208d47f2921ceb4247cdde0e823eeb6d2fc7020527a2ebb","22503","raw/2018Q1/KT_181Q_Financial Indicator_FIN.xlsx"
"ndr_2018Q1_10108","ndr","2018Q1","quarter","2018-05-25","2018년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10108/1Q18_NDR%20PT_KOR-FIN.pdf","1Q18_NDR PT_KOR-FIN.pdf","19a74cb36cd6b5ca6e7f9f520c15319dc6d3e63acb8a89eeb3dc2b1fae92a105","1567781","raw/2018Q1/1Q18_NDR PT_KOR-FIN.pdf"
"dart_2018_11012_CFS","dart_financial","2018Q2","quarter","","2018 반기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2018_11012_OFS","dart_financial","2018Q2","quarter","","2018 반기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2018Q2_10119","financial_indicator","2018Q2","quarter","2018-08-03","2018 2Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10119/KT_182Q_Financial_Indicator.xlsx","KT_182Q_Financial_Indicator.xlsx","33c1752e60b0951ab0f7b48b0e6a266082d540022c635717a26bf87a7a7f94b0","23070","raw/2018Q2/KT_182Q_Financial_Indicator.xlsx"
"ndr_2018Q2_10122","ndr","2018Q2","quarter","2018-08-10","2018년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10122/2Q18_NDR%20PT_KOR_f.pdf","2Q18_NDR PT_KOR_f.pdf","79a51614352713836a11ce7f584a17b6629ce0f178e7da989a8f4c46cce2f0ea","1616888","raw/2018Q2/2Q18_NDR PT_KOR_f.pdf"
"dart_2018_11014_CFS","dart_financial","2018Q3","quarter","","2018 3분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2018_11014_OFS","dart_financial","2018Q3","quarter","","2018 3분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2018Q3_10162","financial_indicator","2018Q3","quarter","2018-11-02","2018 3Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10162/KT_183Q_Financial_Indicator.xlsx","KT_183Q_Financial_Indicator.xlsx","288fe60c9bc05b5483c2307fe4bb833c257c914b0229c9268d65efc5b2fc7bbe","23664","raw/2018Q3/KT_183Q_Financial_Indicator.xlsx"
"ndr_2018Q3_10169","ndr","2018Q3","quarter","2018-11-08","2018년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10169/3Q18_NDR%20PT_KOR_Fin.pdf","3Q18_NDR PT_KOR_Fin.pdf","63081ba887cacc2b02664f9c30b2ec57da441ef0a610ac33307b532a0172eac7","1932385","raw/2018Q3/3Q18_NDR PT_KOR_Fin.pdf"
"financial_indicator_2018Q4_10182","financial_indicator","2018Q4","quarter","2019-02-12","2018 4Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10182/KT_184Q_Financial_Indicator_FF.xlsx","KT_184Q_Financial_Indicator_FF.xlsx","e5a184c12ba003f8c58a74671aac2de233b12f52ad72594c94e08a6b054ef469","26188","raw/2018Q4/KT_184Q_Financial_Indicator_FF.xlsx"
"ndr_2018Q4_10184","ndr","2018Q4","quarter","2019-02-14","2018년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10184/4Q18_KT_NDR_PT_KOR_f.pdf","4Q18_KT_NDR_PT_KOR_f.pdf","85bd55243b2cc53630340030c9ab9cfe24bb89cf27bc0bf39686415e4c9d7d49","1903892","raw/2018Q4/4Q18_KT_NDR_PT_KOR_f.pdf"
"dart_2019_11011_CFS","dart_financial","2019","year","","2019 사업보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2019_11011_OFS","dart_financial","2019","year","","2019 사업보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2019_emp","dart_employees","2019","year","","2019 직원 현황","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"factsheet_2019-01_10187","factsheet","2019-01","month","2019-02-18","IR Factsheet 2019, 1월호","가입자 현황","https://corp.kt.com/attach/irdata/10187/KT%20IR%20Factsheet_January_2019.xlsx","KT IR Factsheet_January_2019.xlsx","6172239cccf6887d54bc28064656ba924c114a47a31f1e474d569de751f08884","196332","raw/2019-01/KT IR Factsheet_January_2019.xlsx"
"factsheet_2019-02_10190","factsheet","2019-02","month","2019-03-15","IR Factsheet 2019, 2월호","가입자 현황","https://corp.kt.com/attach/irdata/10190/KT%20IR%20Factsheet_February_2019.xlsx","KT IR Factsheet_February_2019.xlsx","784fc9961139ce7c6d32dac8c6a7130af7c89ac0d58d67cfb2965c2c5075d893","196639","raw/2019-02/KT IR Factsheet_February_2019.xlsx"
"factsheet_2019-03_10194","factsheet","2019-03","month","2019-04-17","IR Factsheet 2019, 3월호","가입자 현황","https://corp.kt.com/attach/irdata/10194/KT%20IR%20Factsheet_March_2019.xlsx","KT IR Factsheet_March_2019.xlsx","ac4bc7e6f7ab7698d44eb22e875be11f128f2a0f7de10100507687828c0d12e4","196914","raw/2019-03/KT IR Factsheet_March_2019.xlsx"
"factsheet_2019-04_10206","factsheet","2019-04","month","2019-05-17","IR Factsheet 2019, 4월호","가입자 현황","https://corp.kt.com/attach/irdata/10206/KT%20IR%20Factsheet_April_2019.xlsx","KT IR Factsheet_April_2019.xlsx","2d2be627a40fdb63868027efc9cf7536bcf3e5a7c70e4dda0cd218ff9bc6bc14","197558","raw/2019-04/KT IR Factsheet_April_2019.xlsx"
"factsheet_2019-05_10209","factsheet","2019-05","month","2019-06-14","IR Factsheet 2019, 5월호","가입자 현황","https://corp.kt.com/attach/irdata/10209/KT%20IR%20Factsheet_May_2019.xlsx","KT IR Factsheet_May_2019.xlsx","3bec99ddd351618a8cd64ba763d65ab36672f2b8abcb8db4b39f1c97f6442a5c","197704","raw/2019-05/KT IR Factsheet_May_2019.xlsx"
"factsheet_2019-06_10221","factsheet","2019-06","month","2019-07-17","IR Factsheet 2019, 6월호","가입자 현황","https://corp.kt.com/attach/irdata/10221/KT%20IR%20Factsheet_June_2019.xlsx","KT IR Factsheet_June_2019.xlsx","0e8bdef76ecce0a712b4f6f687e6c1c7fa1048d97e5edceed1a09a864d59568c","190509","raw/2019-06/KT IR Factsheet_June_2019.xlsx"
"factsheet_2019-07_10233","factsheet","2019-07","month","2019-08-20","IR Factsheet 2019, 7월호","가입자 현황","https://corp.kt.com/attach/irdata/10233/KT%20IR%20Factsheet_July_2019.xlsx","KT IR Factsheet_July_2019.xlsx","ea1d55b066e89049ca4493b4779f074fac2a5fb308f9de074d22a8cf3aa4eb0b","497879","raw/2019-07/KT IR Factsheet_July_2019.xlsx"
"factsheet_2019-08_10239","factsheet","2019-08","month","2019-09-20","IR Factsheet 2019, 8월호","가입자 현황","https://corp.kt.com/attach/irdata/10239/KT%20IR%20Factsheet_August_2019.xlsx","KT IR Factsheet_August_2019.xlsx","ba4b9256466c6f32d0f8477e93f2f03171e86f4eaa731342649712ff0490fa35","495395","raw/2019-08/KT IR Factsheet_August_2019.xlsx"
"factsheet_2019-09_10242","factsheet","2019-09","month","2019-10-11","IR Factsheet 2019, 9월호","가입자 현황","https://corp.kt.com/attach/irdata/10242/KT%20IR%20Factsheet_September_2019.xlsx","KT IR Factsheet_September_2019.xlsx","3628228c54c796c96cff361f7c1a1c62102780d30b09a8e3d83820235d43706d","495676","raw/2019-09/KT IR Factsheet_September_2019.xlsx"
"factsheet_2019-10_10252","factsheet","2019-10","month","2019-11-18","IR Factsheet 2019, 10월호","가입자 현황","https://corp.kt.com/attach/irdata/10252/KT%20IR%20Factsheet_October_2019.xlsx","KT IR Factsheet_October_2019.xlsx","725a80b7bb9561343b0b9aa10f54c89df5814198dd663636442a9ff301fc30c7","496069","raw/2019-10/KT IR Factsheet_October_2019.xlsx"
"factsheet_2019-11_10257","factsheet","2019-11","month","2019-12-13","IR Factsheet 2019, 11월호","가입자 현황","https://corp.kt.com/attach/irdata/10257/KT%20IR%20Factsheet_November_2019.xlsx","KT IR Factsheet_November_2019.xlsx","e2047112996622a9d9a7be36634ab57f3f0b0f300b8a2fc8d560e0f8db2d245d","496430","raw/2019-11/KT IR Factsheet_November_2019.xlsx"
"factsheet_2019-12_10259","factsheet","2019-12","month","2020-01-10","IR Factsheet 2019, 12월호","가입자 현황","https://corp.kt.com/attach/irdata/10259/KT%20IR%20Factsheet_December_2019.xlsx","KT IR Factsheet_December_2019.xlsx","e33dbfcf1d70d1a3ef9dc2e1609a7e5ea3cfd77ab98bf5ef433f1dab0de93efb","495932","raw/2019-12/KT IR Factsheet_December_2019.xlsx"
"dart_2019_11013_CFS","dart_financial","2019Q1","quarter","","2019 1분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2019_11013_OFS","dart_financial","2019Q1","quarter","","2019 1분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2019Q1_10198","financial_indicator","2019Q1","quarter","2019-05-07","2019 1Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10198/KT_191Q_Financial_Indicator%20F.xlsx","KT_191Q_Financial_Indicator F.xlsx","4c9946316d69f4974da6e342b288564e709eb442b1004bfe62c98a1199866ba5","26617","raw/2019Q1/KT_191Q_Financial_Indicator F.xlsx"
"ndr_2019Q1_10200","ndr","2019Q1","quarter","2019-05-09","2019년 1분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10200/1Q19_KT_NDR_PT_KOR_FF_190509.pdf","1Q19_KT_NDR_PT_KOR_FF_190509.pdf","77b6de19069ed0f23c126c14776b189a4c254bdfef8a0e2d95416eb7603f65fb","1878894","raw/2019Q1/1Q19_KT_NDR_PT_KOR_FF_190509.pdf"
"dart_2019_11012_CFS","dart_financial","2019Q2","quarter","","2019 반기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2019_11012_OFS","dart_financial","2019Q2","quarter","","2019 반기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2019Q2_10230","financial_indicator","2019Q2","quarter","2019-08-07","2019 2Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10230/KT_192Q_Financial_Indicator%20F.xlsx","KT_192Q_Financial_Indicator F.xlsx","83449e320cf824f3f619a84abaec4e2540523812de0084fab22a0ba8f45d4dbb","26956","raw/2019Q2/KT_192Q_Financial_Indicator F.xlsx"
"ndr_2019Q2_10232","ndr","2019Q2","quarter","2019-08-09","2019년 2분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10232/2Q19_KT_NDR_PT_KOR_FF_190808.pdf","2Q19_KT_NDR_PT_KOR_FF_190808.pdf","f1c942764eced4dfc27241f1c2f3d0e0cb1299f5d33a729a415b7c07d24b4891","1900464","raw/2019Q2/2Q19_KT_NDR_PT_KOR_FF_190808.pdf"
"dart_2019_11014_CFS","dart_financial","2019Q3","quarter","","2019 3분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2019_11014_OFS","dart_financial","2019Q3","quarter","","2019 3분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"financial_indicator_2019Q3_10246","financial_indicator","2019Q3","quarter","2019-11-08","2019 3Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10246/KT_193Q_Financial_Indicator%20FF.xlsx","KT_193Q_Financial_Indicator FF.xlsx","f857cb275a0236318753ac213898a483b32d691de82282e6c8ef7e0e81f640d5","28033","raw/2019Q3/KT_193Q_Financial_Indicator FF.xlsx"
"ndr_2019Q3_10248","ndr","2019Q3","quarter","2019-11-11","2019년 3분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10248/3Q19_KT_NDR_PT_KOR_fin_v3.pdf","3Q19_KT_NDR_PT_KOR_fin_v3.pdf","3d2e76f38f42347e61714c2dfabf53f840f47ffc087384f93abac452e6e7ecb8","1882097","raw/2019Q3/3Q19_KT_NDR_PT_KOR_fin_v3.pdf"
"financial_indicator_2019Q4_10284","financial_indicator","2019Q4","quarter","2020-02-06","2019 4Q Financial Indicator","재무 데이터","https://corp.kt.com/attach/irdata/10284/KT_194Q_Financial_Indicator%20f.XLSX","KT_194Q_Financial_Indicator f.XLSX","bd1378246df50f5f29ac82a16d3a50d32a043f32544546af662259d56029a704","29264","raw/2019Q4/KT_194Q_Financial_Indicator f.XLSX"
"ndr_2019Q4_10290","ndr","2019Q4","quarter","2020-02-17","2019년 4분기 국내 NDR 자료","프리젠테이션","https://corp.kt.com/attach/irdata/10290/4Q19_KT_NDR_PT_KOR_FIN_0211.pdf","4Q19_KT_NDR_PT_KOR_FIN_0211.pdf","2f00b45200a091b368edb903c03e35d69d7c7178433db1a5d9904ec6015e8497","1798869","raw/2019Q4/4Q19_KT_NDR_PT_KOR_FIN_0211.pdf"
"dart_2020_11011_CFS","dart_financial","2020","year","","2020 사업보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2020_11011_OFS","dart_financial","2020","year","","2020 사업보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2020_emp","dart_employees","2020","year","","2020 직원 현황","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"factsheet_2020-01_10288","factsheet","2020-01","month","2020-02-11","IR Factsheet 2020, 1월호","가입자 현황","https://corp.kt.com/attach/irdata/10288/KT%20IR%20Factsheet_January_2020.xlsx","KT IR Factsheet_January_2020.xlsx","f273f74ad43db084edde6521e30ad41e7421cf10fce8949f5f4869c338b8a270","496860","raw/2020-01/KT IR Factsheet_January_2020.xlsx"
"factsheet_2020-02_10295","factsheet","2020-02","month","2020-03-16","IR Factsheet 2020, 2월호","가입자 현황","https://corp.kt.com/attach/irdata/10295/KT%20IR%20Factsheet_February_2020.xlsx","KT IR Factsheet_February_2020.xlsx","a214b7cc5b270ba902b841f6f4137a373d4dd54a2fb16039b8745fa62b96f800","497136","raw/2020-02/KT IR Factsheet_February_2020.xlsx"
"factsheet_2020-03_10297","factsheet","2020-03","month","2020-04-21","IR Factsheet 2020, 3월호","가입자 현황","https://corp.kt.com/attach/irdata/10297/KT%20IR%20Factsheet_March_2020.xlsx","KT IR Factsheet_March_2020.xlsx","a4eaf17b0367832290af5c49ba09bef6b9b0f1413f34c1d6d4db2052406b2fce","497415","raw/2020-03/KT IR Factsheet_March_2020.xlsx"
"factsheet_2020-04_10311","factsheet","2020-04","month","2020-05-28","IR Factsheet 2020, 4월호","가입자 현황","https://corp.kt.com/attach/irdata/10311/KT%20IR%20Factsheet_April_2020.xlsx","KT IR Factsheet_April_2020.xlsx","a84edf98d9c63dbd243aeb8e79128fda15d316e31f3649ba950dcc83f2f8ab41","497709","raw/2020-04/KT IR Factsheet_April_2020.xlsx"
"factsheet_2020-05_10313","factsheet","2020-05","month","2020-06-29","IR Factsheet 2020, 5월호","가입자 현황","https://corp.kt.com/attach/irdata/10313/KT%20IR%20Factsheet_May_2020.xlsx","KT IR Factsheet_May_2020.xlsx","397e1f6f3bc42064a00b518926ba47dc5d2e4dc7f7a0ef4b5c2fec9022261cfb","498024","raw/2020-05/KT IR Factsheet_May_2020.xlsx"
"factsheet_2020-06_10326","factsheet","2020-06","month","2020-08-10","IR Factsheet 2020, 6월호","가입자 현황","https://corp.kt.com/attach/irdata/10326/KT%20IR%20Factsheet_June_2020.xlsx","KT IR Factsheet_June_2020.xlsx","b0f50cf07af0776b7649664ba5fc648ab39fa7d3a10a77d1d45d2d334b986bc4","498544","raw/2020-06/KT IR Factsheet_June_2020.xlsx"
"factsheet_2020-07_10352","factsheet","2020-07","month","2020-08-27","IR Factsheet 2020, 7월호","가입자 현황","https://corp.kt.com/attach/irdata/10352/KT%20IR%20Factsheet_July_2020.xlsx","KT IR Factsheet_July_2020.xlsx","1c44848f70162a166e37820df2e5a2dbf8ab0238140317b39aa35d9edb3d22aa","498795","raw/2020-07/KT IR Factsheet_July_2020.xlsx"
"factsheet_2020-08_10361","factsheet","2020-08","month","2020-09-22","IR Factsheet 2020, 8월호","가입자 현황","https://corp.kt.com/attach/irdata/10361/KT%20IR%20Factsheet_August_2020.xlsx","KT IR Factsheet_August_2020.xlsx","9b547fb99ebde14ea597162dc556ef849c1c5ee15385ebd10a29f31bdd34ed41","499046","raw/2020-08/KT IR Factsheet_August_2020.xlsx"
"factsheet_2020-09_10377","factsheet","2020-09","month","2020-10-21","IR Factsheet 2020, 9월호","가입자 현황","https://corp.kt.com/attach/irdata/10377/KT%20IR%20Factsheet_September_2020.xlsx","KT IR Factsheet_September_2020.xlsx","daff6fa751ba2d03896302dde1062c5dee5f7e22fd0b9d562ac4df3b0c7d672a","499233","raw/2020-09/KT IR Factsheet_September_2020.xlsx"
"factsheet_2020-10_10385","factsheet","2020-10","month","2020-12-03","IR Factsheet 2020, 10월호","가입자 현황","https://corp.kt.com/attach/irdata/10385/KT%20IR%20Factsheet_October_2020.xlsx","KT IR Factsheet_October_2020.xlsx","6abd0bc480ef6fa785fbbe9d5aa880abfa24ccfde55cc6c6b637687efb4f6065","499642","raw/2020-10/KT IR Factsheet_October_2020.xlsx"
"factsheet_2020-11_10387","factsheet","2020-11","month","2020-12-24","IR Factsheet 2020, 11월호","가입자 현황","https://corp.kt.com/attach/irdata/10387/KT%20IR%20Factsheet_November_2020.xlsx","KT IR Factsheet_November_2020.xlsx","56acdebc68f048a89ba2b9779128917f6cb9bac198bd98aa39bc685c1dca8041","499877","raw/2020-11/KT IR Factsheet_November_2020.xlsx"
"factsheet_2020-12_10396","factsheet","2020-12","month","2021-02-01","IR Factsheet 2020, 12월호","가입자 현황","https://corp.kt.com/attach/irdata/10396/KT%20IR%20Factsheet_December_2020.xlsx","KT IR Factsheet_December_2020.xlsx","ee5039acdbcb557aca2605d938310dbc9415d6c74605a12ffef633c70b0b4e7f","500346","raw/2020-12/KT IR Factsheet_December_2020.xlsx"
"dart_2020_11013_CFS","dart_financial","2020Q1","quarter","","2020 1분기보고서 (연결)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
"dart_2020_11013_OFS","dart_financial","2020Q1","quarter","","2020 1분기보고서 (별도)","DART","https://dart.fss.or.kr/dsab007/main.do?corpCode=00190321","","","",""
